,hour,dayofweek,month,year,season,holiday,workingday,weather,temp,humidity,windspeed,count
3122,0,1,7,2011,3,0,1,1,30.34,66,7.0015,51
177,16,5,1,2011,1,0,0,1,7.38,29,30.0026,76
56,11,0,1,2011,1,0,1,1,8.2,40,22.0028,51
3402,16,3,8,2011,3,0,1,1,32.8,27,12.998,298
4949,7,5,11,2011,4,0,0,1,9.84,60,16.9979,41
1235,7,2,3,2011,1,0,1,2,12.3,93,12.998,111
3516,10,1,8,2011,3,0,1,1,28.7,58,26.0027,111
2985,7,2,7,2011,3,0,1,1,31.16,55,16.9979,313
4734,8,3,11,2011,4,0,1,2,16.4,94,6.0032,436
4762,12,4,11,2011,4,1,0,1,13.94,42,31.0009,239
3392,6,3,8,2011,3,0,1,1,25.42,65,11.0014,106
3022,20,3,7,2011,3,0,1,1,28.7,42,15.0013,348
644,1,3,2,2011,1,0,1,3,5.74,80,8.9981,7
6428,2,0,3,2012,1,0,1,1,9.84,48,8.9981,4
10698,4,2,12,2012,4,0,1,1,10.66,60,0.0,4
3686,12,6,9,2011,3,0,0,1,31.16,66,11.0014,435
8192,17,0,7,2012,3,0,1,1,34.44,32,8.9981,747
8854,7,5,8,2012,3,0,0,1,26.24,83,6.0032,62
8667,12,4,8,2012,3,0,1,2,35.26,50,19.9995,338
6542,20,4,3,2012,1,0,1,1,15.58,32,23.9994,159
10450,20,5,12,2012,4,0,0,1,13.12,81,0.0,198
9370,19,3,9,2012,3,0,1,1,26.24,65,8.9981,674
7987,4,2,6,2012,2,0,1,1,24.6,83,8.9981,10
10857,19,1,12,2012,4,0,1,1,15.58,46,26.0027,353
4466,3,1,10,2011,4,0,1,1,18.04,94,6.0032,1
8077,22,5,6,2012,2,0,0,1,25.42,53,19.9995,280
1952,6,6,5,2011,2,0,0,2,18.04,82,0.0,6
5639,2,1,1,2012,1,0,1,2,9.02,87,11.0014,4
4463,0,1,10,2011,4,0,1,1,19.68,82,0.0,31
336,12,5,1,2011,1,0,0,1,9.84,48,15.0013,89
3267,1,5,8,2011,3,0,0,1,27.06,78,11.0014,67
10270,8,1,11,2012,4,0,1,3,13.12,87,16.9979,211
5285,7,2,12,2011,4,0,1,1,11.48,75,0.0,247
2415,13,2,6,2011,2,0,1,1,36.9,42,0.0,136
3088,14,6,7,2011,3,0,0,1,32.8,49,23.9994,430
2497,23,5,6,2011,2,0,0,1,27.06,74,7.0015,131
1306,7,5,3,2011,1,0,0,1,16.4,50,22.0028,13
281,4,3,1,2011,1,0,1,1,5.74,50,16.9979,4
4579,21,3,11,2011,4,0,1,1,16.4,76,8.9981,144
8929,10,1,8,2012,3,0,1,1,28.7,79,7.0015,208
4919,1,4,11,2011,4,0,1,1,10.66,44,22.0028,10
9070,7,5,9,2012,3,0,0,2,30.34,58,8.9981,66
3310,20,6,8,2011,3,0,0,1,29.52,84,8.9981,183
8423,8,3,7,2012,3,0,1,1,27.88,65,8.9981,702
5685,1,3,1,2012,1,0,1,3,14.76,93,12.998,3
10083,12,0,11,2012,4,0,1,1,14.76,43,22.0028,244
8279,8,4,7,2012,3,0,1,1,32.8,41,11.0014,585
6392,14,5,3,2012,1,0,0,2,18.86,44,23.9994,430
3635,9,4,9,2011,3,0,1,2,25.42,83,7.0015,220
7369,10,6,5,2012,2,0,0,2,22.14,77,7.0015,333
8588,5,3,7,2012,3,0,1,2,29.52,70,7.0015,40
10350,16,4,11,2012,4,0,1,1,17.22,35,19.0012,383
6015,21,0,2,2012,1,0,1,1,13.12,57,11.0014,154
5160,2,4,12,2011,4,0,1,1,9.84,70,0.0,12
5881,6,2,2,2012,1,0,1,3,16.4,54,11.0014,67
8001,18,2,6,2012,2,0,1,1,29.52,32,30.0026,744
1399,4,0,4,2011,2,0,1,1,15.58,71,19.9995,2
6563,17,5,3,2012,1,0,0,1,14.76,23,0.0,354
6069,3,3,2,2012,1,0,1,1,9.02,80,19.0012,4
10869,7,2,12,2012,4,0,1,1,10.66,75,8.9981,363
2138,0,0,5,2011,2,0,1,1,21.32,94,7.0015,38
4631,1,6,11,2011,4,0,0,1,10.66,81,0.0,115
9323,20,1,9,2012,3,0,1,1,23.78,56,8.9981,461
2191,5,2,5,2011,2,0,1,1,21.32,100,15.0013,9
6731,18,5,3,2012,1,0,0,1,25.42,57,19.9995,560
3534,4,2,8,2011,3,0,1,1,26.24,73,0.0,5
1637,3,3,4,2011,2,0,1,1,13.94,81,8.9981,2
2137,23,6,5,2011,2,0,0,1,22.14,88,15.0013,69
189,4,6,1,2011,1,0,0,1,3.28,53,12.998,1
2787,1,1,7,2011,3,0,1,1,28.7,65,7.0015,39
4743,17,3,11,2011,4,0,1,3,14.76,81,15.0013,177
7099,4,5,4,2012,2,0,0,1,14.76,71,7.0015,14
4296,1,1,10,2011,4,0,1,2,21.32,94,6.0032,11
3793,1,4,9,2011,3,0,1,2,25.42,100,11.0014,8
8605,22,3,7,2012,3,0,1,3,27.06,89,16.9979,68
4146,19,1,10,2011,4,0,1,1,21.32,68,15.0013,345
2490,16,5,6,2011,2,0,0,2,32.8,46,12.998,394
4649,19,6,11,2011,4,0,0,1,15.58,76,12.998,151
1438,19,1,4,2011,2,0,1,1,14.76,43,19.9995,160
7996,13,2,6,2012,2,0,1,2,28.7,45,26.0027,255
10649,3,0,12,2012,4,0,1,2,15.58,94,7.0015,4
8709,6,6,8,2012,3,0,0,1,29.52,79,16.9979,19
4684,6,1,11,2011,4,0,1,1,12.3,87,0.0,99
9385,10,4,9,2012,3,0,1,2,27.88,65,0.0,246
1789,11,6,5,2011,2,0,0,1,18.86,82,7.0015,250
3814,22,4,9,2011,3,0,1,1,25.42,94,0.0,160
1213,8,1,3,2011,1,0,1,1,10.66,70,6.0032,282
7544,17,6,5,2012,2,0,0,1,28.7,45,27.9993,478
5853,2,3,1,2012,1,0,1,1,5.74,50,8.9981,3
2930,0,0,7,2011,3,0,1,1,28.7,65,12.998,35
4524,14,1,11,2011,4,0,1,1,20.5,48,16.9979,150
1755,1,1,4,2011,2,0,1,1,18.86,63,15.0013,7
4382,15,4,10,2011,4,0,1,1,25.42,43,19.0012,230
5928,5,4,2,2012,1,0,1,1,10.66,60,15.0013,17
7645,22,3,5,2012,2,0,1,1,22.96,43,6.0032,251
1616,6,2,4,2011,2,0,1,3,15.58,94,15.0013,34
2046,4,3,5,2011,2,0,1,1,17.22,94,0.0,6
3612,10,3,9,2011,3,0,1,1,27.88,61,8.9981,138
275,22,2,1,2011,1,0,1,1,6.56,55,30.0026,33
8267,20,3,7,2012,3,0,1,2,35.26,41,15.0013,321
4458,19,0,10,2011,4,0,1,1,22.14,68,7.0015,333
6224,14,2,2,2012,1,0,1,1,17.22,41,23.9994,134
8571,12,2,7,2012,3,0,1,1,37.72,37,8.9981,202
2512,14,6,6,2011,2,0,0,1,33.62,56,16.9979,315
2393,15,1,6,2011,2,0,1,2,33.62,41,22.0028,183
2856,22,3,7,2011,3,0,1,1,30.34,62,11.0014,182
9559,16,1,10,2012,4,0,1,3,25.42,88,8.9981,374
9457,10,0,9,2012,3,0,1,2,25.42,65,12.998,202
486,9,3,2,2011,1,0,1,1,6.56,47,19.9995,133
10508,6,1,12,2012,4,0,1,2,14.76,93,0.0,153
4954,12,5,11,2011,4,0,0,1,16.4,35,19.0012,311
7763,20,6,6,2012,2,0,0,1,27.06,39,12.998,314
1443,0,2,4,2011,2,0,1,1,12.3,49,7.0015,15
9489,18,1,9,2012,3,0,1,2,24.6,88,11.0014,281
6887,7,3,4,2012,2,0,1,1,13.94,49,12.998,354
5256,2,1,12,2011,4,0,1,1,8.2,80,0.0,2
10871,9,2,12,2012,4,0,1,1,11.48,75,7.0015,317
6894,14,3,4,2012,2,0,1,1,18.86,33,11.0014,287
4722,20,2,11,2011,4,0,1,1,18.04,77,0.0,219
5449,4,0,1,2012,1,1,0,1,11.48,45,22.0028,4
6198,12,1,2,2012,1,0,1,2,12.3,52,15.0013,172
4303,8,1,10,2011,4,0,1,2,22.96,83,7.0015,406
5225,19,6,12,2011,4,0,0,1,9.02,55,12.998,105
5708,0,4,1,2012,1,0,1,2,16.4,71,19.0012,42
142,5,4,1,2011,1,0,1,3,9.02,55,0.0,5
2825,15,2,7,2011,3,0,1,1,31.16,70,19.0012,185
1758,4,1,4,2011,2,0,1,1,18.86,67,6.0032,5
3977,18,4,9,2011,3,0,1,2,21.32,52,11.0014,482
5955,8,5,2,2012,1,0,0,1,9.84,87,0.0,90
4123,20,0,10,2011,4,0,1,3,16.4,82,0.0,204
9308,5,1,9,2012,3,0,1,1,18.86,72,6.0032,44
8229,6,2,7,2012,3,1,0,1,27.06,69,0.0,32
9231,0,5,9,2012,3,0,0,1,27.06,89,16.9979,150
9536,17,0,10,2012,4,0,1,3,22.96,60,16.9979,856
10500,22,0,12,2012,4,0,1,1,17.22,82,7.0015,144
4325,6,2,10,2011,4,0,1,2,22.14,88,16.9979,112
5306,4,3,12,2011,4,0,1,2,13.12,70,15.0013,6
5371,21,5,12,2011,4,0,0,1,8.2,75,11.0014,96
3080,6,6,7,2011,3,0,0,1,25.42,73,11.0014,21
2632,14,4,6,2011,2,0,1,1,31.16,52,12.998,215
10026,3,5,11,2012,4,0,0,2,13.94,49,16.9979,28
10767,1,5,12,2012,4,0,0,2,10.66,81,6.0032,95
10139,20,2,11,2012,4,0,1,2,13.12,49,22.0028,256
6926,22,4,4,2012,2,0,1,1,16.4,35,15.0013,158
3810,18,4,9,2011,3,0,1,1,28.7,79,12.998,410
4379,12,4,10,2011,4,0,1,3,21.32,88,11.0014,75
2441,15,3,6,2011,2,0,1,1,38.54,31,11.0014,104
754,19,0,2,2011,1,0,1,1,15.58,43,32.9975,98
1840,14,1,5,2011,2,0,1,2,28.7,58,35.0008,158
7518,15,5,5,2012,2,0,0,1,27.88,24,12.998,590
355,7,6,1,2011,1,0,0,2,9.84,56,19.9995,3
1599,13,1,4,2011,2,0,1,3,22.14,68,19.0012,106
187,2,6,1,2011,1,0,0,1,4.1,46,31.0009,11
2561,15,1,6,2011,2,0,1,1,26.24,47,11.0014,178
5860,9,3,1,2012,1,0,1,1,4.92,54,0.0,210
7776,9,0,6,2012,2,0,1,1,25.42,43,19.0012,282
8502,15,6,7,2012,3,0,0,1,35.26,47,8.9981,489
5348,22,4,12,2011,4,0,1,2,12.3,49,11.0014,106
4209,10,4,10,2011,4,0,1,1,21.32,68,6.0032,174
8696,17,5,8,2012,3,0,0,1,36.08,37,19.9995,492
5995,0,0,2,2012,1,0,1,1,9.84,65,8.9981,21
1799,21,6,5,2011,2,0,0,2,18.86,82,0.0,105
2596,2,3,6,2011,2,0,1,1,24.6,56,6.0032,5
913,12,2,3,2011,1,0,1,1,16.4,43,12.998,82
10534,8,2,12,2012,4,0,1,2,18.04,58,19.0012,759
5455,10,0,1,2012,1,1,0,1,10.66,35,19.0012,109
9929,2,3,10,2012,4,0,1,1,18.86,82,12.998,14
4339,20,2,10,2011,4,0,1,3,22.14,94,7.0015,90
7961,2,1,6,2012,2,0,1,2,27.88,65,12.998,6
1836,10,1,5,2011,2,0,1,2,26.24,69,23.9994,127
9282,3,0,9,2012,3,0,1,1,21.32,68,19.0012,12
1222,17,1,3,2011,1,0,1,2,14.76,62,12.998,217
4606,0,5,11,2011,4,0,0,1,13.12,45,23.9994,52
9223,16,4,9,2012,3,0,1,1,32.8,55,19.0012,470
8373,6,1,7,2012,3,0,1,2,27.88,79,7.0015,187
7210,19,2,4,2012,2,0,1,2,17.22,77,8.9981,368
8289,18,4,7,2012,3,0,1,1,36.9,33,16.9979,560
4287,16,0,10,2011,4,1,0,2,28.7,45,6.0032,402
7325,14,4,5,2012,2,0,1,2,27.06,74,19.0012,242
3725,4,1,9,2011,3,0,1,2,22.14,94,19.9995,4
10156,14,3,11,2012,4,0,1,1,18.04,18,27.9993,182
5032,18,5,12,2011,4,0,0,1,13.94,53,8.9981,224
9030,15,5,8,2012,3,0,0,1,31.16,37,15.0013,596
7697,2,4,6,2012,2,0,1,1,26.24,57,15.0013,16
288,11,3,1,2011,1,0,1,2,8.2,44,30.0026,37
6646,5,2,3,2012,1,0,1,1,18.04,82,8.9981,27
5040,2,6,12,2011,4,0,0,1,10.66,81,0.0,62
9539,20,0,10,2012,4,0,1,3,22.14,68,0.0,262
5549,8,4,1,2012,1,0,1,1,9.84,70,8.9981,447
8866,19,5,8,2012,3,0,0,2,27.06,89,7.0015,275
5408,10,0,12,2011,4,0,1,1,9.84,67,12.998,108
7730,11,5,6,2012,2,0,0,1,23.78,46,19.0012,536
8808,9,3,8,2012,3,0,1,1,31.16,66,11.0014,353
2090,0,5,5,2011,2,0,0,2,20.5,88,8.9981,102
8587,4,3,7,2012,3,0,1,1,29.52,70,7.0015,8
6865,9,2,4,2012,2,0,1,2,19.68,55,8.9981,363
8799,0,3,8,2012,3,0,1,1,29.52,74,12.998,67
10774,8,5,12,2012,4,0,0,2,10.66,75,6.0032,119
1359,12,5,4,2011,2,0,0,3,13.12,81,8.9981,184
3556,2,3,8,2011,3,0,1,1,27.06,65,15.0013,6
9873,18,0,10,2012,4,0,1,3,22.14,77,8.9981,592
7727,8,5,6,2012,2,0,0,1,22.14,64,11.0014,210
9618,3,4,10,2012,4,0,1,1,22.14,73,0.0,16
1151,15,5,3,2011,1,0,0,1,17.22,44,32.9975,182
2908,2,6,7,2011,3,0,0,1,27.88,69,6.0032,96
6564,18,5,3,2012,1,0,0,1,14.76,21,6.0032,297
887,10,1,3,2011,1,0,1,1,9.84,52,19.0012,68
10164,22,3,11,2012,4,0,1,1,13.94,42,19.9995,161
2580,10,2,6,2011,2,0,1,1,26.24,47,11.0014,135
3764,19,2,9,2011,3,0,1,2,26.24,89,0.0,226
7166,23,0,4,2012,2,1,0,1,28.7,45,19.9995,121
10712,18,2,12,2012,4,0,1,2,13.12,49,15.0013,540
1311,12,5,3,2011,1,0,0,1,18.86,33,27.9993,267
10157,15,3,11,2012,4,0,1,1,18.04,18,27.9993,233
4977,11,3,12,2011,4,0,1,1,13.94,49,16.9979,102
383,11,0,1,2011,1,1,0,2,6.56,55,12.998,64
7010,10,1,4,2012,2,0,1,1,18.86,47,11.0014,181
698,10,5,2,2011,1,0,0,1,9.02,41,16.9979,84
7583,8,1,5,2012,2,0,1,2,23.78,88,6.0032,409
7344,9,5,5,2012,2,0,0,1,25.42,78,7.0015,284
9567,0,2,10,2012,4,0,1,3,25.42,94,0.0,52
1021,1,0,3,2011,1,0,1,3,8.2,100,22.0028,2
4733,7,3,11,2011,4,0,1,2,15.58,94,11.0014,272
3095,21,6,7,2011,3,0,0,1,30.34,62,15.0013,207
8466,3,5,7,2012,3,0,0,2,28.7,54,7.0015,40
4286,15,0,10,2011,4,1,0,2,29.52,42,7.0015,384
6185,23,0,2,2012,1,0,1,1,11.48,41,0.0,36
9622,7,4,10,2012,4,0,1,1,21.32,83,7.0015,428
4928,10,4,11,2011,4,0,1,1,10.66,41,19.0012,115
9510,15,2,9,2012,3,0,1,1,25.42,35,0.0,311
5009,19,4,12,2011,4,0,1,1,13.94,53,16.9979,265
9549,6,1,10,2012,4,0,1,3,23.78,83,7.0015,179
7980,21,1,6,2012,2,0,1,1,27.88,83,7.0015,274
2965,11,1,7,2011,3,0,1,1,33.62,52,11.0014,125
1357,10,5,4,2011,2,0,0,2,14.76,57,11.0014,154
10455,1,6,12,2012,4,0,0,2,12.3,87,6.0032,94
5280,2,2,12,2011,4,0,1,1,10.66,75,0.0,2
9158,23,1,9,2012,3,0,1,1,29.52,74,19.9995,95
8954,11,2,8,2012,3,0,1,2,30.34,58,12.998,235
7354,19,5,5,2012,2,0,0,2,25.42,73,22.0028,405
1687,5,5,4,2011,2,0,0,2,15.58,87,19.0012,4
7508,5,5,5,2012,2,0,0,1,17.22,67,8.9981,13
8115,12,0,6,2012,2,0,1,3,22.96,78,8.9981,168
1909,11,4,5,2011,2,0,1,2,22.14,49,22.0028,165
10225,11,6,11,2012,4,0,0,1,18.86,59,8.9981,504
8557,22,1,7,2012,3,0,1,1,32.8,55,15.0013,244
6724,11,5,3,2012,1,0,0,2,21.32,77,8.9981,585
9702,15,0,10,2012,4,1,0,3,17.22,58,12.998,370
7288,1,3,5,2012,2,0,1,2,18.86,88,7.0015,24
10538,12,2,12,2012,4,0,1,1,18.04,41,19.0012,232
5560,19,4,1,2012,1,0,1,1,18.86,33,19.0012,272
6910,6,4,4,2012,2,0,1,1,12.3,49,26.0027,80
6650,9,2,3,2012,1,0,1,1,21.32,68,0.0,351
1216,11,1,3,2011,1,0,1,2,13.94,57,15.0013,78
421,14,2,1,2011,1,0,1,1,16.4,58,16.9979,75
516,16,4,2,2011,1,0,1,2,12.3,42,15.0013,99
9390,15,4,9,2012,3,0,1,2,29.52,48,8.9981,367
10573,23,3,12,2012,4,0,1,1,9.84,65,11.0014,93
10243,5,0,11,2012,4,1,0,1,15.58,87,0.0,24
1682,0,5,4,2011,2,0,0,2,14.76,81,15.0013,43
5626,13,0,1,2012,1,0,1,2,10.66,56,7.0015,80
3794,2,4,9,2011,3,0,1,2,25.42,100,16.9979,8
6939,11,5,4,2012,2,0,0,1,18.04,24,19.9995,495
3265,23,4,8,2011,3,0,1,1,27.88,69,15.0013,139
9615,0,4,10,2012,4,0,1,1,22.96,73,0.0,102
8142,15,1,6,2012,2,0,1,1,31.98,59,11.0014,259
793,12,2,2,2011,1,0,1,1,15.58,32,22.0028,86
10097,2,1,11,2012,4,0,1,1,9.84,65,6.0032,2
8094,15,6,6,2012,2,0,0,1,27.06,50,15.0013,463
5480,11,1,1,2012,1,0,1,1,7.38,37,35.0008,75
1128,16,4,3,2011,1,0,1,2,13.94,49,19.9995,113
5884,9,2,2,2012,1,0,1,2,14.76,71,12.998,276
5347,21,4,12,2011,4,0,1,2,13.12,45,11.0014,102
9525,6,0,10,2012,4,0,1,1,18.04,77,7.0015,155
5748,16,5,1,2012,1,0,0,1,9.84,38,15.0013,206
3713,15,0,9,2011,3,1,0,2,27.88,79,19.0012,253
7425,18,1,5,2012,2,0,1,2,26.24,69,19.0012,710
2190,4,2,5,2011,2,0,1,3,21.32,94,19.9995,3
1391,20,6,4,2011,2,0,0,3,17.22,41,15.0013,79
5286,8,2,12,2011,4,0,1,2,10.66,87,0.0,467
730,19,6,2,2011,1,0,0,1,16.4,35,19.0012,61
686,22,4,2,2011,1,0,1,1,8.2,64,6.0032,43
9723,12,1,10,2012,4,0,1,2,19.68,69,12.998,260
2910,4,6,7,2011,3,0,0,1,27.06,69,6.0032,5
5963,16,5,2,2012,1,0,0,2,13.94,61,11.0014,143
2780,18,0,7,2011,3,1,0,1,32.8,46,8.9981,418
9967,16,4,10,2012,4,0,1,3,25.42,69,23.9994,565
2309,3,5,6,2011,2,0,0,1,21.32,59,7.0015,18
6621,4,1,3,2012,1,0,1,2,18.86,82,12.998,1
9321,18,1,9,2012,3,0,1,1,26.24,36,11.0014,877
4443,4,0,10,2011,4,0,1,1,21.32,59,11.0014,5
1433,14,1,4,2011,2,0,1,2,14.76,57,32.9975,76
6101,11,4,2,2012,1,0,1,2,11.48,45,7.0015,153
3117,19,0,7,2011,3,0,1,1,32.8,55,15.0013,398
2371,17,0,6,2011,2,0,1,1,31.98,33,19.0012,579
6506,8,3,3,2012,1,0,1,1,18.04,77,26.0027,585
5154,20,3,12,2011,4,0,1,1,10.66,60,7.0015,175
4988,22,3,12,2011,4,0,1,1,12.3,61,0.0,104
4469,6,1,10,2011,4,0,1,1,18.86,82,6.0032,109
1307,8,5,3,2011,1,0,0,1,17.22,47,32.9975,48
6036,18,1,2,2012,1,0,1,1,17.22,38,12.998,518
8625,18,2,8,2012,3,0,1,3,31.16,62,15.0013,891
5754,22,5,1,2012,1,0,0,1,6.56,47,23.9994,66
7887,0,5,6,2012,2,0,0,1,26.24,53,7.0015,206
2025,7,2,5,2011,2,0,1,1,19.68,72,12.998,318
611,15,1,2,2011,1,0,1,1,9.02,35,26.0027,51
9453,6,0,9,2012,3,0,1,1,19.68,82,0.0,164
1555,16,6,4,2011,2,0,0,2,21.32,72,11.0014,288
6088,22,3,2,2012,1,0,1,2,12.3,56,0.0,107
8369,2,1,7,2012,3,0,1,1,28.7,74,8.9981,16
6924,20,4,4,2012,2,0,1,1,18.86,24,19.0012,252
8596,13,3,7,2012,3,0,1,1,34.44,47,8.9981,254
9469,22,0,9,2012,3,0,1,3,25.42,83,16.9979,129
6052,10,2,2,2012,1,0,1,2,10.66,70,15.0013,108
76,8,1,1,2011,1,0,1,1,5.74,69,11.0014,179
7007,7,1,4,2012,2,0,1,1,13.94,71,7.0015,384
675,11,4,2,2011,1,0,1,1,9.02,47,8.9981,64
8165,14,6,7,2012,3,0,0,1,37.72,33,16.9979,444
9930,3,3,10,2012,4,0,1,1,18.04,88,15.0013,5
4570,12,3,11,2011,4,0,1,1,20.5,51,12.998,179
785,4,2,2,2011,1,0,1,1,8.2,51,12.998,1
5404,6,0,12,2011,4,0,1,1,6.56,86,7.0015,68
879,2,1,3,2011,1,0,1,1,9.84,65,26.0027,4
5133,23,2,12,2011,4,0,1,1,9.84,93,26.0027,16
1365,18,5,4,2011,2,0,0,1,15.58,54,12.998,179
1930,8,5,5,2011,2,0,0,1,21.32,52,12.998,115
6051,9,2,2,2012,1,0,1,2,9.84,70,11.0014,253
9266,11,6,9,2012,3,0,0,1,27.06,47,16.9979,585
5645,9,1,1,2012,1,0,1,2,7.38,93,11.0014,195
5951,4,5,2,2012,1,0,0,1,9.84,81,6.0032,6
7590,15,1,5,2012,2,0,1,2,28.7,61,6.0032,256
10052,5,6,11,2012,4,0,0,1,10.66,65,7.0015,5
245,14,1,1,2011,1,0,1,2,8.2,59,6.0032,63
6387,9,5,3,2012,1,0,0,3,15.58,87,6.0032,94
9162,3,2,9,2012,3,0,1,1,28.7,79,19.0012,4
8049,18,4,6,2012,2,0,1,1,29.52,39,15.0013,693
3755,10,2,9,2011,3,0,1,3,24.6,88,8.9981,66
8234,11,2,7,2012,3,1,0,1,33.62,46,8.9981,485
5370,20,5,12,2011,4,0,0,1,9.02,69,16.9979,106
10787,21,5,12,2012,4,0,0,1,14.76,62,8.9981,184
5417,19,0,12,2011,4,0,1,2,14.76,53,11.0014,251
2674,8,6,6,2011,2,0,0,3,27.88,74,7.0015,84
6678,13,3,3,2012,1,0,1,2,27.06,41,6.0032,273
286,9,3,1,2011,1,0,1,1,5.74,50,22.0028,139
8990,23,3,8,2012,3,0,1,1,28.7,54,7.0015,226
6597,4,0,3,2012,1,0,1,1,13.94,61,12.998,3
2163,1,1,5,2011,2,0,1,3,22.96,88,0.0,13
153,16,4,1,2011,1,0,1,2,8.2,37,11.0014,87
6021,3,1,2,2012,1,0,1,2,12.3,70,0.0,2
8894,23,6,8,2012,3,0,0,1,27.88,61,0.0,110
9990,15,3,11,2012,4,0,1,2,16.4,54,11.0014,214
9035,20,5,8,2012,3,0,0,1,28.7,45,7.0015,341
9607,16,3,10,2012,4,0,1,1,28.7,54,19.0012,497
9805,22,4,10,2012,4,0,1,1,16.4,47,19.9995,160
997,0,6,3,2011,1,0,0,2,17.22,77,23.9994,52
4600,18,4,11,2011,4,0,1,1,17.22,32,31.0009,374
2597,3,3,6,2011,2,0,1,2,22.96,73,6.0032,4
6801,16,6,4,2012,2,0,0,1,21.32,52,16.9979,511
7915,4,6,6,2012,2,0,0,1,25.42,78,6.0032,10
9333,6,2,9,2012,3,0,1,1,20.5,72,6.0032,205
4259,12,6,10,2011,4,0,0,1,26.24,44,6.0032,455
144,7,4,1,2011,1,0,1,1,8.2,69,8.9981,84
4444,5,0,10,2011,4,0,1,1,20.5,63,19.9995,29
7950,15,0,6,2012,2,0,1,1,32.8,41,23.9994,259
4683,5,1,11,2011,4,0,1,1,12.3,87,6.0032,18
7278,15,2,5,2012,2,0,1,1,26.24,65,12.998,256
3965,6,4,9,2011,3,0,1,1,15.58,71,15.0013,93
9356,5,3,9,2012,3,0,1,1,21.32,83,0.0,57
4878,8,2,11,2011,4,0,1,3,18.86,94,0.0,232
6762,1,0,3,2012,1,0,1,1,18.86,88,7.0015,15
173,12,5,1,2011,1,0,0,2,8.2,59,23.9994,98
2974,20,1,7,2011,3,0,1,1,33.62,43,12.998,308
796,15,2,2,2011,1,0,1,1,18.86,28,27.9993,117
5736,4,5,1,2012,1,0,0,1,5.74,50,8.9981,3
10696,2,2,12,2012,4,0,1,1,11.48,56,11.0014,9
1990,20,0,5,2011,2,0,1,1,22.14,49,12.998,239
8899,4,0,8,2012,3,0,1,1,26.24,69,7.0015,11
7069,22,3,4,2012,2,0,1,1,17.22,35,12.998,158
2552,6,1,6,2011,2,0,1,1,22.14,56,19.9995,113
6862,6,2,4,2012,2,0,1,2,17.22,58,0.0,126
527,3,5,2,2011,1,0,0,2,9.84,75,11.0014,11
6161,23,6,2,2012,1,0,0,1,5.74,43,15.0013,23
6575,6,6,3,2012,1,0,0,1,9.84,70,11.0014,10
10723,5,3,12,2012,4,0,1,2,10.66,56,11.0014,33
2656,14,5,6,2011,2,0,0,2,32.8,46,19.0012,334
9804,21,4,10,2012,4,0,1,1,16.4,54,12.998,190
7292,5,3,5,2012,2,0,1,2,18.86,88,16.9979,21
10418,12,0,11,2012,4,0,1,2,16.4,62,19.0012,242
7703,8,4,6,2012,2,0,1,2,26.24,89,12.998,694
2387,9,1,6,2011,2,0,1,2,29.52,58,15.0013,217
483,6,3,2,2011,1,0,1,1,6.56,43,23.9994,39
6807,22,6,4,2012,2,0,0,3,20.5,63,7.0015,68
1693,11,5,4,2011,2,0,0,3,17.22,94,30.0026,31
2267,9,3,6,2011,2,0,1,1,29.52,26,23.9994,225
261,8,2,1,2011,1,0,1,1,6.56,59,11.0014,128
4001,18,5,9,2011,3,0,0,2,21.32,72,15.0013,329
2127,13,6,5,2011,2,0,0,1,25.42,73,19.0012,456
5453,8,0,1,2012,1,1,0,1,9.84,35,16.9979,53
5886,11,2,2,2012,1,0,1,1,16.4,58,11.0014,143
1943,21,5,5,2011,2,0,0,1,22.14,49,15.0013,182
7602,3,2,5,2012,2,0,1,1,22.96,88,7.0015,6
10553,3,3,12,2012,4,0,1,1,9.02,55,12.998,2
3877,14,0,9,2011,3,0,1,1,30.34,51,11.0014,189
7854,15,3,6,2012,2,0,1,1,30.34,30,0.0,333
7994,11,2,6,2012,2,0,1,2,27.06,54,30.0026,246
9575,8,2,10,2012,4,0,1,2,25.42,88,7.0015,809
8971,4,3,8,2012,3,0,1,1,25.42,73,15.0013,5
3483,1,0,8,2011,3,0,1,2,24.6,88,8.9981,10
10632,10,6,12,2012,4,0,0,2,16.4,87,19.0012,219
6449,23,0,3,2012,1,0,1,1,9.02,37,39.0007,31
7272,9,2,5,2012,2,0,1,2,22.96,88,0.0,315
2428,2,3,6,2011,2,0,1,2,29.52,84,11.0014,6
2110,20,5,5,2011,2,0,0,3,22.14,94,8.9981,157
10725,7,3,12,2012,4,0,1,1,9.84,60,15.0013,385
7228,13,3,4,2012,2,0,1,1,22.96,46,0.0,238
7397,14,0,5,2012,2,0,1,2,25.42,50,23.9994,239
5243,13,0,12,2011,4,0,1,2,12.3,52,7.0015,166
9818,11,5,10,2012,4,0,0,1,17.22,35,8.9981,527
10726,8,3,12,2012,4,0,1,1,9.84,60,12.998,679
8257,10,3,7,2012,3,0,1,1,35.26,44,23.9994,186
8763,12,1,8,2012,3,0,1,2,32.8,55,8.9981,283
3880,17,0,9,2011,3,0,1,1,29.52,51,11.0014,590
6877,21,2,4,2012,2,0,1,1,24.6,23,22.0028,298
3812,20,4,9,2011,3,0,1,1,26.24,94,6.0032,210
3444,10,5,8,2011,3,0,0,2,29.52,74,15.0013,260
318,18,4,1,2011,1,0,1,1,8.2,47,0.0,139
